total,success,failure,corruptRecords
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 14, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 15, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 15, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 15, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 15, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 15, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 15, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 16, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 16, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 16, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 16, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 16, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 16, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 17, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 17, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 17, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 17, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 17, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 17, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 18, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 18, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 18, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 18, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 18, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 18, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 19, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 19, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 19, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 19, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 19, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 19, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 20, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 20, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 20, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 20, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 20, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 20, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 21, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 21, 10), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 21, 20), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 21, 30), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 21, 40), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 21, 50), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 22, 0), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 22, 10), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 22, 20), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 22, 30), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 22, 40), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 22, 50), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 23, 0), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 23, 10), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 23, 20), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 23, 30), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 23, 40), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 8, 23, 50), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 0, 0), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 0, 10), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 0, 20), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 0, 30), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 0, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 0, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 1, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 1, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 1, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 1, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 1, 40), 'Temp_C': '14.44'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 1, 50), 'Temp_C': '14.44'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 2, 0), 'Temp_C': '14.44'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 2, 10), 'Temp_C': '14.16'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 2, 20), 'Temp_C': '13.86'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 2, 30), 'Temp_C': '13.86'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 2, 40), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 2, 50), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 3, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 3, 10), 'Temp_C': '11.56'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 3, 20), 'Temp_C': '11.27'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 3, 30), 'Temp_C': '11.27'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 3, 40), 'Temp_C': '11.27'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 3, 50), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 4, 0), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 4, 10), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 4, 20), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 4, 30), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 4, 40), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 4, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 5, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 5, 10), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 5, 20), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 5, 30), 'Temp_C': '13.86'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 5, 40), 'Temp_C': '14.16'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 5, 50), 'Temp_C': '14.16'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 6, 0), 'Temp_C': '14.44'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 6, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 6, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 6, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 6, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 6, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 7, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 7, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 7, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 7, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 7, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 7, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 8, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 8, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 8, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 8, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 8, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 8, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 9, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 9, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 9, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 9, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 9, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 9, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 10, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 10, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 10, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 10, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 10, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 10, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 11, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 11, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 11, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 11, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 11, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 11, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 12, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 12, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 12, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 12, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 12, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 12, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 13, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 13, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 13, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 13, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 13, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 13, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 14, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 14, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 14, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 14, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 14, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 14, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 15, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 15, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 15, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 15, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 15, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 15, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 16, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 16, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 16, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 16, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 16, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 16, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 17, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 17, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 17, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 17, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 17, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 17, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 18, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 18, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 18, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 18, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 18, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 18, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 19, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 19, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 19, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 19, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 19, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 19, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 20, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 20, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 20, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 20, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 20, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 20, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 21, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 21, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 21, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 21, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 21, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 21, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 22, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 22, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 22, 20), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 22, 30), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 22, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 22, 50), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 23, 0), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 23, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 23, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 23, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 23, 40), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 9, 23, 50), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 0, 0), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 0, 10), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 0, 20), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 0, 30), 'Temp_C': '15.03'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 0, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 0, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 1, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 1, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 1, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 1, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 1, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 1, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 2, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 2, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 2, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 2, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 2, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 2, 50), 'Temp_C': '14.44'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 3, 0), 'Temp_C': '14.16'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 3, 10), 'Temp_C': '14.16'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 3, 20), 'Temp_C': '13.86'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 3, 30), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 3, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 3, 50), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 4, 0), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 4, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 4, 20), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 4, 30), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 4, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 4, 50), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 5, 0), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 5, 10), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 5, 20), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 5, 30), 'Temp_C': '11.56'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 5, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 5, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 6, 0), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 6, 10), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 6, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 6, 30), 'Temp_C': '14.16'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 6, 40), 'Temp_C': '14.16'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 6, 50), 'Temp_C': '14.44'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 7, 0), 'Temp_C': '14.44'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 7, 10), 'Temp_C': '14.44'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 7, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 7, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 7, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 7, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 8, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 8, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 8, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 8, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 8, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 8, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 9, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 9, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 9, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 9, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 9, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 9, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 10, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 10, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 10, 20), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 10, 30), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 10, 40), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 10, 50), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 11, 0), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 11, 10), 'Temp_C': '14.74'}"
,,,"{'Time_GMT': datetime.datetime(2002, 12, 10, 11, 20), 'Temp_C': '14.74'}"
